posted_date,occurrence_date,time,city,state,shape,duration,summary
2/7/20,12/31/19,07:44,St. Augustine,FL,Disk,5 seconds,Saw a very shiny small object in the sky. Hovered for 5 seconds and then disappeared.
1/31/20,10/11/73,18:45,Jupiter,FL,Egg,~4 hours,Egg-shaped object emits light ray and missing time occurs .
12/22/19,7/25/66,14:00,Holly Hill,FL,Disk,15 Min.,In the summer of '66 a UFO was spotted by 3 children ;later a down passenger jet was seen in a vision not sure if the two were related.
12/19/19,12/15/19,12:45,Valrico,FL,Circle,30 seconds,Four circular UFOs spotted over central Florida.
12/19/19,12/2/19,03:00,Jacksonville,FL,Triangle,2-3 minutes,3 circular lights gliding and hovering over NAS Jax. Looked camouflaged and was completely silent.
12/19/19,7/20/19,00:00,Kissimmee,FL,Disk,6 minutes,I saw a big flying round green light shining object flying by my house slowly.
12/1/19,11/22/19,22:35,Brandon,FL,Triangle,10 seconds,3 white bright flashing lights shaped as a triangle with no sound .
12/1/19,11/12/19,21:05,Palm Springs,FL,Light,3-5 minutes,A light like a rocket passed in a NW to SSW arc.
12/1/19,11/12/19,17:30,Brooksville,FL,Circle,1-2 minutes,White circle orb over cow field.
12/1/19,11/11/19,19:00,Blountstown,FL,Cigar,5-10 seconds,Huge object lit by 6 bright lights.
12/1/19,11/11/19,18:28,DeFuniak Springs,FL,Formation,20 seconds,5-6 lights in the same interval floating over the woods with no noise.
12/1/19,11/5/19,01:00,Springhill,FL,Triangle,1 hour,Craft 3 red lights in a triangle hovering for about 2 hours then follows me driving in my car keeping up to me. Then was gone.
12/1/19,10/15/19,21:30,Eustis,FL,Other,3 min,Giant V shaped cloud shot across the sky within seconds.
12/1/19,10/14/19,06:00,Sarasota,FL,Other,30 Seconds,I know what I saw is exactly what the report from Sept 24th from Vero Beach saw.
12/1/19,10/13/19,19:29,Naples,FL,Cone,10 seconds,A bright white light descended rapidly out of a low hanging cloud in an evening sky.
12/1/19,10/11/19,19:30,Ponce de Leon,FL,Unknown,<2 minutes,Unknown aircraft nav-anticollision light configuration.
12/1/19,10/10/19,20:00,Stuart,FL,Triangle,10 seconds,I was trying to take a picture of the moon and didn't realize until later something else was in the photos.
12/1/19,10/6/19,23:00,Boynton Beach,FL,Formation,1-2 seconds,V shape formation of very bright lights flew by at incredible speed.
12/1/19,10/5/19,00:10,Navarre Beach,FL,Circle,20 seconds,Half circle of faintly lit dots that traveled west to east.
12/1/19,8/27/19,20:30,Palm Harbor,FL,Unknown,30 seconds,Two orange lights on each end.
12/1/19,1/19/00,03:00,West Palm Beach,FL,Egg,20 minutes,Grey visitation and abduction.
10/4/19,10/2/19,20:03,North Port,FL,Formation,20 seconds,I just witnessed a ‘Phoenix Lights’ type of formation of UFOs.
10/4/19,10/2/19,19:00,Tampa,FL,Other,6 seconds,Spotted 6 semi translucent lit objects in formation flying at a fast rate with no sound over Tampa heading South.
10/4/19,10/2/19,19:00,Vero Beach,FL,Rectangle,20 seconds,Photographed light anomaly or object within low cloud formation.
10/4/19,9/29/19,20:00,Tampa,FL,Disk,3 minutes,The ufo looked like a flying saucer with cloaking to make it look almost invisible but not quite.
10/4/19,9/27/19,21:30,Bradenton,FL,Light,5 seconds,Observed strange fast moving lights in western sky.
10/4/19,9/25/19,20:30,Venice,FL,Triangle,30-45 seconds,About 8:30 pm I witnessed a large black triangle silently fly NW-SE near the Venice Fl. Airport.
10/4/19,9/25/19,06:29,Deerfield Beach,FL,Light,2 minutes,Two minus one magnitude stars suddenly disappear.
10/4/19,9/21/19,21:30,St. George Island,FL,Unknown,15 minutes,UFO sighted moving toward shore on st George island and then another was seen moving away back over the gulf.
10/4/19,9/10/19,21:00,Fort Myers Beach,FL,Unknown,5 minutes,UFO on beach.
9/6/19,8/30/19,20:15,Orlando,FL,Unknown,3 minutes,2 craft-in trail formation-both-ENGULFED IN FIRE- no sound.
9/6/19,8/25/19,23:17,Bradenton,FL,Fireball,1 minutes,Small fireball traveling over house in a wooded area.
9/6/19,8/25/19,12:00,Key Biscayne,FL,Light,Unknown,Stormy weather and 5 Pink lights in the sky above Miami.
9/6/19,8/11/19,22:15,Panama City,FL,Changing,30 minutes+,Saw what I thought was a weird star then it's straight up and down right to left crazy moves.
8/23/19,8/21/19,00:00,Coco/St. Cloud (between),FL,Cigar,2 minutes,Yellow to white in 2 minutes shot off like a bullet and the sky litt up like the Sun.
8/23/19,8/8/19,07:30,St. Augustine,FL,Circle,10 minutes,Fast moving circular shaped craft.
8/23/19,8/5/19,22:47,Lake City,FL,Light,3 seconds,Fast with momentary light trail.
8/23/19,8/3/19,20:54,Apopka,FL,Disk,15 minutes,Disc stationary in East sky.
8/23/19,8/1/19,23:00,Midway,FL,Unknown,20 seconds,White light (UFO) travelled across the sky then disappeared...
8/23/19,7/28/19,15:30,Orlando,FL,Oval,5 minutes,In direction of daytime moon seen what appeared to be metalic object hovering very high in sky.
8/23/19,7/28/19,02:30,Destin,FL,Light,15 minutes,UFO over Holiday Isle in Destin.
8/23/19,7/27/19,21:40,Largo,FL,Light,15 seconds,2 parallel lights heading NW to SE toward MacDill AFB.
7/25/19,7/20/19,05:30,ZEPHYRHILLS,FL,Light,5 seconds,LIGHTS IN A FORMATION.
7/25/19,12/15/18,20:43,Mulberry,FL,Cylinder,8 minutes,I looked off to the S and noticed a bunch of Lights coming from down low from the S heading to the E and they were making noise.
7/25/19,7/11/18,18:00,Pensacola Beach,FL,Changing,hours,We saw what looked like circular shimmering lights of various colors all around the beach area. They where NOT drowns.
7/12/19,7/6/19,23:17,Canal Point,FL,Other,30 seconds,A flying micro object hovering by my house.
7/12/19,7/4/18,21:00,Shalimar,FL,Light,30,Rising and falling lights.
7/12/19,6/11/18,21:44,Panama City (beach),FL,Light,10,orbs of light rising and falling.
7/5/19,7/3/19,02:15,Champions Gate,FL,Sphere,2 minutes,Two sphere long fire behind it.
6/27/19,6/26/19,22:30,Lake City,FL,Light,180 seconds,Light meandering West to Easy in North Florida.
6/27/19,6/25/19,03:30,Miramar,FL,Fireball,3 minutes,Orange probe like lights.
6/27/19,6/25/19,00:55,Jacksonville,FL,Teardrop,139 seconds,Visitor for the heaves before the Falcon Heavy 9 launch on June 25 2019.
6/27/19,6/22/19,23:50,Middleburg,FL,Sphere,20-25 seconds,Silent red ball of light moving from West to East until out of sight.
6/27/19,6/21/19,23:50,Bradenton,FL,Light,3 minutes,3 lights headed over gulf.
6/27/19,6/20/19,10:30,Orlando,FL,Light,5 seconds,Oval light disappears in sky.
6/20/19,6/17/19,21:14,Marathon,FL,Fireball,20 seconds,1 round Orange Redish Ball. Traveled South to North over Duck Key at a slow speed.
6/20/19,6/17/19,12:15,Naples,FL,Light,30 seconds,2 separate stationary lights hover over Gulf of Mexico.
6/20/19,6/12/19,22:00,Melbourne Beach,FL,Unknown,Hour,2 tiny lights recorded for about a minute. We watched the top light bolt higher and then the lower light does a semi-circle.
6/20/19,6/11/19,21:50,Punta Gorda,FL,Unknown,2 minutes,Was lightning sitting on Lanai. Saw what I thought was a star. I saw lights going left to right in the object in sky.
6/20/19,6/10/19,22:40,Brandon,FL,Light,5 seconds,Orange light flying at low altitude appears and disappears after making U shaped dip down.
6/20/19,6/4/19,05:00,Grant-Valkaria,FL,Changing,4 minutes,Three minute video shows an extremely large cube shaped object that appears to be rotating with a variable flash rate.
6/20/19,3/1/78,10:00,Eglin AFB,FL,Circle,3 hours,Group of USAF cadets and an officer saw a saucer at an air force base.
6/7/19,5/20/19,03:00,Palm Bay,FL,Unknown,2 minutes,Star that wasn't a star.
6/7/19,5/19/19,21:10,Bradenton,FL,Sphere,10 minutes,7 orange spheres flying in formation.
6/7/19,5/17/19,20:25,Fort Myers,FL,Egg,1 hour,Two kyobjects in the s that are always around me.
6/7/19,3/27/19,13:00,Punta Gorda,FL,Disk,20 seconds,Three disc objects flying 30 k ft overhead.
5/9/19,5/7/19,22:00,Palm Coast,FL,Sphere,6 minutes,05/07/19 I saw 2 spheres inside were white sparkling lights lights. A few minutes later they both vanished.
5/9/19,4/26/19,23:00,Basinger,FL,Flash,45 minutes,Saw flashing object for 45 minutes flying in a rough triangle pattern in a very tight pattern flash very bright and then very dim.
4/25/19,4/23/19,12:22,Indian Lake Estates,FL,Oval,10 seconds,Brilliant blue oval shaped object crosses sky directly overhead.
4/25/19,4/22/19,01:11,St. Petersburg,FL,Flash,10 seconds,Quick white flashing streak that turned greenish and fully disappeared into the tree line.
4/25/19,4/15/19,20:00,Orlando,FL,Fireball,5 minute,It was a round bright object.
4/25/19,11/18/17,19:00,Haines City,FL,Changing,5 minutes,Smudge-shaped object that moved across sky and dispersed into hundreds of different colored lights all following a movement pattern.
4/18/19,4/11/19,14:00,Ormond Beach,FL,Formation,5 minutes,Four strange aircraft flying in pairs; bathed in pearl-iridescent color; preceded by loud high pitch whirling sound headed SE.
4/8/19,4/4/19,06:50,Ponte Vedra Beach,FL,Triangle,5 seconds,Green fast moving light in the morning sky.
4/8/19,3/30/19,23:54,Jacksonville,FL,Fireball,1 second,Bright green flash/fireball.
4/8/19,9/7/18,17:45,Port Saint Lucie,FL,Sphere,2 minutes,The craft wanted me to see it.
3/29/19,3/22/19,20:45,Palm Coast,FL,Light,10 seconds,Glowing green lights over beach.
3/29/19,5/21/81,14:30,Pensacola,FL,Disk,20 minutes,Huge Saucer over Pensacola Pass.
3/21/19,3/15/19,18:30,Champions Gate,FL,Circle,3 minutes,The object omitted a beam.
3/15/19,3/14/19,21:30,Palmetto,FL,Formation,2 minutes,Far off in a distance and very high up was a group of lights which looked like stars was bunched up at first and not moving for 30 sec.
3/15/19,3/14/19,20:45,Vero Beach,FL,Formation,15 minutes,I saw a large irregularly shaped cluster of 50-100 moving white lights (star and planet size) and one larger amber shape.
3/14/19,3/14/19,21:00,Fellsmere,FL,Light,10 minutes,A group of us watched one large center light brighter than the surrounding 100 to 200 other light formations in the sky.
3/14/19,3/13/19,00:51,Floridat (southern SW part),FL,Cross,30 plus,Green lights appeared to propel in direction.
3/14/19,3/11/19,22:29,Davie,FL,Light,2 minutes,Yellow/green just hovering over neighbors House. Plane is approaching from the west And it just took off south at lighting speed.
3/14/19,3/11/19,19:30,Key West,FL,Triangle,5 seconds,Transparent triangular shape craft flew across US1 20 mins north of Key West made no sound.
2/14/19,2/7/19,21:41,Fort Myers,FL,Light,19 seconds,Five lights in a V-shape flew over our heads.
2/7/19,2/3/19,23:20,Tampa,FL,Circle,2 minutes,I was outside towards my car. Watching the clear skies tonight i saw 2 circular objects flying high but close enough to see it clearly.
2/7/19,2/1/19,10:00,Flamingo,FL,Circle,90 seconds,I saw a colored object slowly ascending while rotating along a very secluded shoreline in Everglades National Park.
2/1/19,1/29/19,05:35,Clermont,FL,Light,90 seconds,Orange and white lights cruising eastward toward Orlando.
1/11/19,1/5/19,20:24,Port St. Lucie,FL,Light,20 seconds,10-15 lights.
1/11/19,1/4/19,20:30,Palm Beach Gardens,FL,Circle,5 minutes,5-8 reddish orange balls/circles in night sky over Florida.
1/11/19,12/27/94,17:30,Panhandle/Big Bend area,FL,Oval,15 minutes,Huge mothership.
1/4/19,12/31/18,21:41,Ormond Beach,FL,Fireball,20 seconds,Orange glowing object racing though the sky.
1/4/19,12/30/18,20:30,Titusville,FL,Light,5 minutes,10-12 orange lights seen at night on 95 South in Titusville. Within about 5 minutes they changed formation 3 times before disappearing.
1/4/19,12/30/18,00:00,Pensacola,FL,Changing,7 hours,Alien beings just outside my window. Put up a screen like cloth to cloak themselves and there craft. I could see through it and have m.
1/4/19,12/18/18,22:30,St. Augustine,FL,Light,15 seconds,A bright white light flashed and then a green light appeared and floated across the sky until it vanished.
12/14/18,12/6/18,07:30,North Fort Myers,FL,Circle,10 minutes,5orange glowing slow moving lights that come across sky the disappered.. Then min later a few more then few more.
12/6/18,11/26/18,23:26,Perry,FL,Circle,20 minutes plus ??,I noticed two green dots way up in the sky. As we kept driving they got more vivid.
11/24/18,11/14/18,20:38,Cape Coral,FL,Fireball,2 seconds,Green ball shooting through sky and illuminating clouds around it.
11/24/18,11/12/18,00:00,Gulf of Mexico,FL,Changing,5 seconds,Falling object from space.
11/24/18,11/5/18,19:27,Orlando,FL,Triangle,2 minutes,Glowing red object in Orlando sky traveling south to northwest.
11/24/18,11/2/66,11:00,Opa Locka,FL,Oval,3 hours,2 oval shaped ufo’s.
11/9/18,11/7/18,19:00,Fort Myers,FL,Circle,5 minutes,Large Circular Donut-Shaped UFO in Ft Myers Sky.
10/25/18,10/21/18,00:15,Palm Coast,FL,Chevron,6 seconds,Three boomerang shaped objects with a faint amber glow moved silently in a southerly direction.
10/12/18,10/12/18,02:55,Cape Coral,FL,Oval,6-8 seconds,Looking up the night was cloudy when I saw a light blue circular object with a long tail and a shorter stretch in the front.
10/6/18,9/28/18,06:00,Naples,FL,Sphere,ongoing til dawn,1 spherical shaped UFO with red/green/white lights. Always seen early in the am in the same spot.
10/6/18,9/27/18,18:50,Sebastian,FL,Unknown,5 minutes,Object falling from the sky with white trail of smoke.
10/6/18,3/11/18,19:45,Tampa,FL,Light,0:44,Very bright disk light object at a dead stop in the sky signals then zooms away.
9/27/18,9/23/18,03:15,Port St Lucie,FL,Light,45 minutes,Red and Green flashing lights Eastern horizon 3 AM Port St Lucie Florida.
9/27/18,9/20/18,06:22,Ormond Beach,FL,Disk,8 seconds,5 white disks in perfect wedge formation traveling about 400 knots in controlled air space. Emitted no sound.
8/22/18,8/18/18,22:00,Altamonte Springs,FL,Triangle,3 minutes,3 orange lights in inverted triangle followed by another witnessed for several minutes.
8/22/18,8/18/18,20:55,Orlando,FL,Circle,40 minutes,Bright Red/Orange lights in sky.
8/17/18,8/12/18,02:30,Champions Gate,FL,Rectangle,~1 hour,Lighted object rose in the SSE sky and then remained motionless for almost 1 hour. Through binoculars one could see five white lights.
8/10/18,8/4/18,22:30,Vero Beach,FL,Light,2-3 minutes,The two objects were stationary and flashing bright white.
8/10/18,8/3/18,23:00,Port St. Lucie,FL,Circle,10 minutes,Round cluster of dozens of white lights with one very bright lite on one side.
8/10/18,7/31/18,13:00,Tice,FL,Other,1 minute,Unusual close and very slow moving UFO mimic 747 jet.
8/10/18,7/27/18,20:35,Milton,FL,Fireball,1-2 minutes,Two silent flying fireballs.
8/10/18,7/24/18,21:20,Sarasota,FL,Light,3 seconds,Green football shaped light for a matter of just a few seconds went across the sky.
8/10/18,7/21/18,04:15,Pompano Beach,FL,Egg,15 minutes,Golden sideways egg shape staying in the low sky over Atlantic Ocean in the dark early morning sky. Almost like a huge harvest moon.
8/10/18,7/20/18,23:00,Pierson,FL,Disk,2 hours,Object moving unlike any man made object we know of.
7/13/18,7/12/18,05:10,Tallahassee,FL,Circle,60 minutes,Ring of lights.
7/13/18,7/10/18,21:35,Naples,FL,Unknown,1 minute,NO ABDUCTION---YOUR SYSTEM MADE A MISTAKE REGARDING MY PRIOR SUBMISSION.
7/13/18,7/10/18,21:35,Naples,FL,Unknown,1 minute,See above.
7/5/18,6/27/18,05:30,Yalaha,FL,Fireball,~5-7 minutes,3 UFOs intersect and then speed apart in oppisite directions at impossible speeds.
7/5/18,9/25/11,02:15,Tallahassee,FL,Sphere,3 minutes,2 lights moving south spin around each other and then vanish.
6/28/18,6/27/18,16:24,North Port,FL,Circle,3-4 minutes,2 round white spheres in the sky.
6/21/18,6/20/18,11:00,Tice,FL,Other,3 hours,Silent UFO mimic jets still have a great interest here in Tice.
6/15/18,6/8/18,22:20,Orlando,FL,Light,3-5 minutes,Rapidly changing coloured light extremely dissimilar to aircraft lighting seen at airport.
6/7/18,6/4/18,01:00,Saint Cloud,FL,Triangle,5 minutes,Very Bright Orange Triangular Object - No noise.
6/7/18,5/30/18,23:00,Sarasota,FL,Circle,2 hours,Round bright light emiting random white beams of light to the west and red beams of light to the east of it. No sounds.
5/10/18,5/7/18,21:30,Pensacola,FL,Disk,1-2 minutes,3 Flying discs.
5/10/18,11/24/17,20:14,Gainesville,FL,Oval,2-4 minutes,6 reddish orange oval shaped lights hovering in the western sky seen for about 2-4 minutes.
5/4/18,5/2/18,21:00,Temple Terrace,FL,Rectangle,1:00,Five objects hovering in the sky and they were moving at a rapid speed. They would move and stop rapidly.
5/4/18,4/28/18,21:40,Largo,FL,Other,10 seconds,Traveling E to W 1 or possibly 2 objects. A Purple Object. It was Bright Purple then dark in the middle then Bright Purple again.
5/4/18,4/27/18,23:45,Clearwater,FL,Flash,4.5 seconds,Large Bright Flash.
5/4/18,3/24/18,17:00,Tice,FL,Other,3 hours,Another 12 Silent Jet UFO's fly past or over the house today the second one being a 4-engine silent jet beauty.
4/19/18,4/17/18,21:00,Lakeland,FL,Sphere,5 minutes,Saw an orange orb hovering over the Lakeland power plant for about five minutes.
4/19/18,4/17/18,09:00,Fort Lauderdale,FL,Sphere,10 seconds,Spheres off of wing.
4/13/18,4/6/18,20:34,Ocoee,FL,Light,15 seconds,Bright light that disappeared.
3/29/18,3/23/18,20:35,Tampa,FL,Light,2 minutes,Unexplained Lights in Night Sky North of Tampa.
3/23/18,3/17/18,02:05,Venice,FL,Cigar,2 seconds,Blue craft with shield.
3/23/18,3/11/18,21:00,Chuluota,FL,Circle,3 minutes,4 orange balls in single line going from east to west. No sound.
2/22/18,2/17/18,21:30,Jacksonville,FL,Fireball,5 minutes,Triangular formation of 5 extremely bright balls of light hovering in place in the sky.
2/16/18,2/13/18,23:42,Lehigh Acres,FL,Fireball,4 seconds,Was traveling `NW on FL state highway 82 when a green streak of a flash appeared from the sky and moved like an arch towards the north.
2/16/18,2/13/18,08:20,Kendall,FL,Disk,10 seconds,UFO over Winston Park in Kendall.
